Ticker
AAPL
MSFT
AMZN
FB
GOOGL
GOOG
BRK.B
JNJ
JPM
V
PG
UNH
NVDA
MA
HD
DIS
VZ
PYPL
CMCSA
ADBE
PFE
BAC
NFLX
INTC
T
WMT
MRK
KO
CRM
PEP
ABT
TMO
CSCO
ABBV
CVX
NKE
XOM
QCOM
COST
AVGO
ACN
MCD
MDT
TXN
HON
NEE
DHR
BMY
UNP
AMGN
LIN
BA
PM
WFC
UPS
C
SBUX
LOW
ORCL
LLY
RTX
IBM
AMD
BLK
NOW
AMT
CHTR
MMM
INTU
CVS
CAT
GE
MS
FIS
LMT
ISRG
TGT
BKNG
MDLZ
ANTM
GS
AXP
DE
TJX
SPGI
AMAT
CI
MU
SYK
TMUS
GILD
SCHW
MO
ZTS
ADP
CL
PLD
FDX
CCI
LRCX
CB
CSX
BDX
DUK
D
SO
CME
FISV
TFC
USB
EQIX
ATVI
ADSK
NSC
ICE
PNC
MMC
VRTX
APD
GPN
ITW
SHW
GM
EL
ECL
DG
HUM
REGN
EW
PGR
ADI
ILMN
AON
BSX
NEM
DD
NOC
KMB
ETN
WM
MCO
EMR
COP
CTSH
ROP
AEP
LHX
COF
HCA
ROST
KLAC
EXC
DOW
IDXX
APH
TEL
BIIB
BAX
SRE
SYY
TWTR
EA
CNC
MET
ALGN
CMG
GIS
DLR
F
GD
SNPS
FCX
XLNX
MAR
XEL
A
MSCI
STZ
MCHP
PH
PSA
AIG
PPG
TRV
JCI
TROW
TT
INFO
EBAY
ORLY
DXCM
APTV
CDNS
CMI
TDG
ALL
BK
IQV
SBAC
MNST
HPQ
VRSK
YUM
CTAS
PRU
WBA
SLB
BLL
AFL
HLT
ZBH
CARR
PAYX
PCAR
WEC
RMD
ES
SPG
MSI
PEG
MCK
ANSS
SWK
CTVA
PSX
ROK
GLW
LUV
KMI
EOG
ADM
VFC
AWK
DAL
WLTW
MTD
AZO
FAST
MPC
ALXN
DLTR
OTIS
WELL
STT
WMB
AME
CLX
ED
DFS
DTE
BBY
SWKS
KR
DHI
AVB
VLO
CPRT
AMP
EIX
FTV
KEYS
MKC
CERN
MXIM
HSY
FLT
AJG
LYB
PPL
FRC
WY
KHC
CBRE
EQR
ETR
CHD
PAYC
O
MKTX
VTRS
LEN
VIAC
TSN
VRSN
TTWO
WST
RSG
ZBRA
EFX
ODFL
ARE
NTRS
LVS
VMC
FITB
LH
IP
AEE
TER
HOLX
CDW
ETSY
SIVB
QRVO
GWW
AMCR
VTR
KSU
DOV
MLM
PXD
SYF
TFX
EXPE
XYL
CMS
GRMN
URI
CAG
OKE
FTNT
BR
AKAM
TYL
NUE
COO
IR
HIG
STE
ULTA
DGX
ESS
PEAK
CAH
MTB
HAL
VAR
KMX
CTXS
KEY
TSCO
K
RF
INCY
FMC
CTLT
CE
PKI
FE
RCL
HPE
ABC
EXPD
DPZ
CFG
EXR
DRI
ANET
BXP
UAL
WAT
NDAQ
BF.B
IEX
WDC
OMC
GPC
TDY
TIF
J
ALB
MAA
HES
AES
NVR
STX
DRE
OXY
LDOS
MAS
IT
EMN
BKR
PFG
POOL
HBAN
SJM
HRL
WAB
NTAP
LNT
EVRG
CHRW
AVY
CNP
PKG
MGM
CINF
JKHY
IFF
CXO
ABMD
BIO
CCL
HAS
UDR
WHR
RJF
PHM
ATO
XRAY
FBHS
NLOK
JBHT
LW
WRK
TXT
HST
ALLE
WYNN
FOXA
AAP
UHS
L
CBOE
LKQ
LUMN
CPB
LYV
SNA
FFIV
HWM
PWR
HSIC
LNC
BWA
WRB
RE
GL
DISH
IPG
PNW
NI
WU
TAP
LB
PNR
NWL
CF
NRG
TPR
IRM
AAL
AIZ
DVA
MHK
DISCK
ROL
REG
AOS
RHI
MOS
CMA
IPGP
JNPR
SEE
ZION
NWSA
FANG
HII
IVZ
PRGO
NCLH
ALK
FRT
VNO
COG
KIM
PVH
AIV
BEN
DXC
NLSN
DVN
LEG
PBCT
FLIR
APA
NOV
HBI
MRO
UNM
RL
FOX
SLG
VNT
DISCA
GPS
FLS
XRX
HFC
FTI
UAA
UA
NWS
